game,number_of_game_type,game_type,round,agent,seed,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,angles_to_agents,distances_to_landmarks,angles_to_landmarks,other_agent_velocities,value_function,interception_point
2,1,Pursuers: 3 vs Evaders: 2,19,adversary_0,6410,"[1.0, -0.0, 1.5312808752059937, -0.7325881719589233, 0.7719019651412964, 0.04945340007543564, -2.8391265869140625, 0.7698509097099304, -0.18183958530426025, 1.6449906826019287, -2.2195494174957275, 1.6748079061508179, 0.8217501640319824, -0.0, -0.0, 0.0]","[0.0, -0.1648082453201537, 1.0, 0.0, 0.0]",,,,"[1.0, -0.0]","[1.5312808752059937, -0.7325881719589233]","[0.7734845, 2.9416509, 1.6550106, 2.7805362]","[0.06397948, 2.8768022, 1.6808908, 2.4951725]",[],[],"[0.8217501640319824, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,19,adversary_1,6410,"[1.0, 0.0, 2.30318284034729, -0.6831347942352295, -0.7719019651412964, -0.04945340007543564, -3.6110286712646484, 0.7203974723815918, -0.9537415504455566, 1.5955373048782349, -2.9914515018463135, 1.625354528427124, 0.8217501640319824, -0.0, -0.0, 0.0]","[0.0, -0.7696179408464306, 1.0, 0.0, 0.0]",,,,"[1.0, 0.0]","[2.30318284034729, -0.6831347942352295]","[0.7734845, 3.6821868, 1.8588604, 3.404491]","[-3.077613, 2.9446785, 2.109564, 2.6438825]",[],[],"[0.8217501640319824, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,19,adversary_2,6410,"[-0.5101655125617981, 0.0, -1.3078457117080688, 0.037262704223394394, 2.8391265869140625, -0.7698509097099304, 3.6110286712646484, -0.7203974723815918, 2.657287120819092, 0.8751397728919983, 0.619577169418335, 0.9049569964408875, 0.8217501640319824, -0.0, -0.0, 0.0]","[0.0, 1.0, 0.4692127300863495, 0.0, 0.0]",,,,"[-0.5101655125617981, 0.0]","[-1.3078457117080688, 0.037262704223394394]","[2.9416509, 3.6821868, 2.7976856, 1.0967329]","[-0.2647905, -0.19691402, 0.31814846, 0.9704481]",[],[],"[0.8217501640319824, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,19,agent_0,6410,"[0.8217501640319824, -0.0, 1.3494412899017334, 0.9124024510383606, 0.18183958530426025, -1.6449906826019287, 0.9537415504455566, -1.5955373048782349, -2.657287120819092, -0.8751397728919983, -2.037709951400757, 0.029817242175340652, -0.0, 0.0]","[0.0, 0.4997648314975984, 1.0, 0.0, 0.0]",,,,"[0.8217501640319824, -0.0]","[1.3494412899017334, 0.9124024510383606]","[1.6550106, 1.8588604, 2.7976856, 2.037928]","[-1.460702, -1.0320287, -2.8234441, 3.126961]",[],[],"[-0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,19,agent_1,6410,"[-0.0, 0.0, -0.6882686018943787, 0.9422197341918945, 2.2195494174957275, -1.6748079061508179, 2.9914515018463135, -1.625354528427124, -0.619577169418335, -0.9049569964408875, 2.037709951400757, -0.029817242175340652, 0.8217501640319824, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",-0.42219718182502475,False,False,"[-0.0, 0.0]","[-0.6882686018943787, 0.9422197341918945]","[2.7805362, 3.404491, 1.0967329, 2.037928]","[-0.64642024, -0.49771023, -2.1711447, -0.014631668]",[],[],"[0.8217501640319824, -0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",[0.84001382 0.91985677]
2,1,Pursuers: 3 vs Evaders: 2,20,adversary_0,6410,"[1.0, -0.0, 1.6312808990478516, -0.7325881719589233, 0.7719019651412964, 0.04945340007543564, -2.990143299102783, 0.7698509097099304, -0.19966456294059753, 1.6449906826019287, -2.319549560546875, 1.6748079061508179, 0.8164066672325134, -0.0, -0.0, 0.0]","[0.0, -0.18073951500452312, 1.0, 0.0, 0.0]",,,,"[1.0, -0.0]","[1.6312808990478516, -0.7325881719589233]","[0.7734845, 3.0876572, 1.6570637, 2.8609948]","[0.06397946, 2.8896024, 1.6915828, 2.5162272]",[],[],"[0.8164066672325134, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,20,adversary_1,6410,"[1.0, 0.0, 2.4031829833984375, -0.6831347942352295, -0.7719019651412964, -0.04945340007543564, -3.76204514503479, 0.7203974723815918, -0.9715665578842163, 1.5955373048782349, -3.091451406478882, 1.625354528427124, 0.8164066672325134, -0.0, -0.0, 0.0]","[0.0, -0.7801372429617102, 1.0, 0.0, 0.0]",,,,"[1.0, 0.0]","[2.4031829833984375, -0.6831347942352295]","[0.7734845, 3.830399, 1.8680687, 3.492685]","[-3.077613, 2.952392, 2.1177542, 2.6575518]",[],[],"[0.8164066672325134, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,20,adversary_2,6410,"[-0.5418602824211121, 0.0, -1.358862280845642, 0.037262704223394394, 2.990143299102783, -0.7698509097099304, 3.76204514503479, -0.7203974723815918, 2.7904787063598633, 0.8751397728919983, 0.6705937385559082, 0.9049569964408875, 0.8164066672325134, -0.0, -0.0, 0.0]","[0.0, 1.0, 0.4488679156371639, 0.0, 0.0]",,,,"[-0.5418602824211121, 0.0]","[-1.358862280845642, 0.037262704223394394]","[3.0876572, 3.830399, 2.9244897, 1.1263406]","[-0.2519901, -0.1892005, 0.30390158, 0.9330654]",[],[],"[0.8164066672325134, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,20,agent_0,6410,"[0.8164066672325134, -0.0, 1.4316163063049316, 0.9124024510383606, 0.19966456294059753, -1.6449906826019287, 0.9715665578842163, -1.5955373048782349, -2.7904787063598633, -0.8751397728919983, -2.119884967803955, 0.029817242175340652, -0.0, 0.0]","[0.0, 0.49597923416615597, 1.0, 0.0, 0.0]",,,,"[0.8164066672325134, -0.0]","[1.4316163063049316, 0.9124024510383606]","[1.6570637, 1.8680687, 2.9244897, 2.1200948]","[-1.4500098, -1.0238383, -2.837691, 3.1275282]",[],[],"[-0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,20,agent_1,6410,"[-0.0, 0.0, -0.6882686018943787, 0.9422197341918945, 2.319549560546875, -1.6748079061508179, 3.091451406478882, -1.625354528427124, -0.6705937385559082, -0.9049569964408875, 2.119884967803955, -0.029817242175340652, 0.8164066672325134, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",-0.42219718182502475,False,False,"[-0.0, 0.0]","[-0.6882686018943787, 0.9422197341918945]","[2.8609948, 3.492685, 1.1263406, 2.1200948]","[-0.6253654, -0.48404083, -2.2085273, -0.014064563]",[],[],"[0.8164066672325134, -0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",[0.90164508 0.91985677]
2,1,Pursuers: 3 vs Evaders: 2,21,adversary_0,6410,"[1.0, -0.0, 1.7312809228897095, -0.7325881719589233, 0.7719019651412964, 0.04945340007543564, -3.144329309463501, 0.7698509097099304, -0.2180238962173462, 1.6449906826019287, -2.4195494651794434, 1.6748079061508179, 0.8139133453369141, -0.0, -0.0, 0.0]","[0.0, -0.19708363424445435, 1.0, 0.0, 0.0]",,,,"[1.0, -0.0]","[1.7312809228897095, -0.7325881719589233]","[0.7734845, 3.237202, 1.659376, 2.942652]","[0.06397948, 2.9014783, 1.7025664, 2.536122]",[],[],"[0.8139133453369141, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,21,adversary_1,6410,"[1.0, 0.0, 2.503182888031006, -0.6831347942352295, -0.7719019651412964, -0.04945340007543564, -3.916231155395508, 0.7203974723815918, -0.9899258613586426, 1.5955373048782349, -3.1914515495300293, 1.625354528427124, 0.8139133453369141, -0.0, -0.0, 0.0]","[0.0, -0.7908092214459533, 1.0, 0.0, 0.0]",,,,"[1.0, 0.0]","[2.503182888031006, -0.6831347942352295]","[0.7734845, 3.981939, 1.8776827, 3.5814996]","[-3.077613, 2.9596746, 2.1261055, 2.6705456]",[],[],"[0.8139133453369141, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,21,adversary_2,6410,"[-0.5717348456382751, 0.0, -1.4130483865737915, 0.037262704223394394, 3.144329309463501, -0.7698509097099304, 3.916231155395508, -0.7203974723815918, 2.9263052940368652, 0.8751397728919983, 0.7247797846794128, 0.9049569964408875, 0.8139133453369141, -0.0, -0.0, 0.0]","[0.0, 1.0, 0.4297818063866783, 0.0, 0.0]",,,,"[-0.5717348456382751, 0.0]","[-1.4130483865737915, 0.037262704223394394]","[3.237202, 3.981939, 3.0543628, 1.1594192]","[-0.24011432, -0.181918, 0.29059383, 0.89550704]",[],[],"[0.8139133453369141, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,21,agent_0,6410,"[0.8139133453369141, -0.0, 1.5132570266723633, 0.9124024510383606, 0.2180238962173462, -1.6449906826019287, 0.9899258613586426, -1.5955373048782349, -2.9263052940368652, -0.8751397728919983, -2.2015256881713867, 0.029817242175340652, -0.0, 0.0]","[0.0, 0.49105552362380983, 1.0, 0.0, 0.0]",,,,"[0.8139133453369141, -0.0]","[1.5132570266723633, 0.9124024510383606]","[1.659376, 1.8776827, 3.0543628, 2.2017276]","[-1.4390262, -1.0154871, -2.8509989, 3.1280496]",[],[],"[-0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,21,agent_1,6410,"[-0.0, 0.0, -0.6882686018943787, 0.9422197341918945, 2.4195494651794434, -1.6748079061508179, 3.1914515495300293, -1.625354528427124, -0.7247797846794128, -0.9049569964408875, 2.2015256881713867, -0.029817242175340652, 0.8139133453369141, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",-0.42219718182502475,False,False,"[-0.0, 0.0]","[-0.6882686018943787, 0.9422197341918945]","[2.942652, 3.5814996, 1.1594192, 2.2017276]","[-0.60547066, -0.47104704, -2.2460856, -0.013543063]",[],[],"[0.8139133453369141, -0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",[0.96287562 0.91985677]
2,1,Pursuers: 3 vs Evaders: 2,22,adversary_0,6410,"[1.0, -0.0, 1.8312809467315674, -0.7325881719589233, 0.7719019651412964, 0.04945340007543564, -3.3015027046203613, 0.7698509097099304, -0.2366325557231903, 1.6449906826019287, -2.5195493698120117, 1.6748079061508179, 0.8140127658843994, -0.0, -0.0, 0.0]","[0.0, -0.21357716896821075, 1.0, 0.0, 0.0]",,,,"[1.0, -0.0]","[1.8312809467315674, -0.7325881719589233]","[0.7734845, 3.3900723, 1.6619234, 3.025411]","[0.063979484, 2.9125042, 1.7136667, 2.5549355]",[],[],"[0.8140127658843994, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,22,adversary_1,6410,"[1.0, 0.0, 2.603182792663574, -0.6831347942352295, -0.7719019651412964, -0.04945340007543564, -4.073404788970947, 0.7203974723815918, -1.008534550666809, 1.5955373048782349, -3.2914514541625977, 1.625354528427124, 0.8140127658843994, -0.0, -0.0, 0.0]","[0.0, -0.801459059225681, 1.0, 0.0, 0.0]",,,,"[1.0, 0.0]","[2.603182792663574, -0.6831347942352295]","[0.7734845, 4.1366167, 1.8875595, 3.6708894]","[-3.077613, 2.9665487, 2.1344829, 2.6829085]",[],[],"[0.8140127658843994, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,22,adversary_2,6410,"[-0.5998665690422058, 0.0, -1.4702218770980835, 0.037262704223394394, 3.3015027046203613, -0.7698509097099304, 4.073404788970947, -0.7203974723815918, 3.0648701190948486, 0.8751397728919983, 0.7819532752037048, 0.9049569964408875, 0.8140127658843994, -0.0, -0.0, 0.0]","[0.0, 1.0, 0.41184784089613147, 0.0, 0.0]",,,,"[-0.5998665690422058, 0.0]","[-1.4702218770980835, 0.037262704223394394]","[3.3900723, 4.1366167, 3.1873653, 1.1959925]","[-0.22908838, -0.1750439, 0.27813753, 0.85818595]",[],[],"[0.8140127658843994, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,22,agent_0,6410,"[0.8140127658843994, -0.0, 1.5946483612060547, 0.9124024510383606, 0.2366325557231903, -1.6449906826019287, 1.008534550666809, -1.5955373048782349, -3.0648701190948486, -0.8751397728919983, -2.282917022705078, 0.029817242175340652, -0.0, 0.0]","[0.0, 0.4853171637937275, 1.0, 0.0, 0.0]",,,,"[0.8140127658843994, -0.0]","[1.5946483612060547, 0.9124024510383606]","[1.6619234, 1.8875595, 3.1873653, 2.2831118]","[-1.427926, -1.0071098, -2.863455, 3.1285324]",[],[],"[-0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,22,agent_1,6410,"[-0.0, 0.0, -0.6882686018943787, 0.9422197341918945, 2.5195493698120117, -1.6748079061508179, 3.2914514541625977, -1.625354528427124, -0.7819532752037048, -0.9049569964408875, 2.282917022705078, -0.029817242175340652, 0.8140127658843994, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",-0.42219718182502475,False,False,"[-0.0, 0.0]","[-0.6882686018943787, 0.9422197341918945]","[3.025411, 3.6708894, 1.1959925, 2.2831118]","[-0.5866573, -0.45868406, -2.2834067, -0.013060276]",[],[],"[0.8140127658843994, -0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",[1.02391912 0.91985677]
2,1,Pursuers: 3 vs Evaders: 2,23,adversary_0,6410,"[1.0, -0.0, 1.9312808513641357, -0.7325881719589233, 0.7719019651412964, 0.04945340007543564, -3.46148943901062, 0.7698509097099304, -0.2552312910556793, 1.6449906826019287, -2.619549512863159, 1.6748079061508179, 0.8163827061653137, -0.0, -0.0, 0.0]","[0.0, -0.22998320167867087, 1.0, 0.0, 0.0]",,,,"[1.0, -0.0]","[1.9312808513641357, -0.7325881719589233]","[0.7734845, 3.5460653, 1.6646733, 3.1091833]","[0.063979484, 2.92275, 1.7247256, 2.572741]",[],[],"[0.8163827061653137, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,23,adversary_1,6410,"[1.0, 0.0, 2.7031829357147217, -0.6831347942352295, -0.7719019651412964, -0.04945340007543564, -4.233391284942627, 0.7203974723815918, -1.0271332263946533, 1.5955373048782349, -3.391451358795166, 1.625354528427124, 0.8163827061653137, -0.0, -0.0, 0.0]","[0.0, -0.8119365367373212, 1.0, 0.0, 0.0]",,,,"[1.0, 0.0]","[2.7031829357147217, -0.6831347942352295]","[0.7734845, 4.294249, 1.897562, 3.7608137]","[-3.077613, 2.973037, 2.142768, 2.6946821]",[],[],"[0.8163827061653137, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,23,adversary_2,6410,"[-0.6263455748558044, 0.0, -1.5302084684371948, 0.037262704223394394, 3.46148943901062, -0.7698509097099304, 4.233391284942627, -0.7203974723815918, 3.2062580585479736, 0.8751397728919983, 0.8419399261474609, 0.9049569964408875, 0.8163827061653137, -0.0, -0.0, 0.0]","[0.0, 1.0, 0.39497256350152776, 0.0, 0.0]",,,,"[-0.6263455748558044, 0.0]","[-1.5302084684371948, 0.037262704223394394]","[3.5460653, 4.294249, 3.3235462, 1.2360461]","[-0.21884266, -0.16855568, 0.2664569, 0.82145625]",[],[],"[0.8163827061653137, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,23,agent_0,6410,"[0.8163827061653137, -0.0, 1.6760495901107788, 0.9124024510383606, 0.2552312910556793, -1.6449906826019287, 1.0271332263946533, -1.5955373048782349, -3.2062580585479736, -0.8751397728919983, -2.3643181324005127, 0.029817242175340652, -0.0, 0.0]","[0.0, 0.4790507904754253, 1.0, 0.0, 0.0]",,,,"[0.8163827061653137, -0.0]","[1.6760495901107788, 0.9124024510383606]","[1.6646733, 1.897562, 3.3235462, 2.3645062]","[-1.416867, -0.9988247, -2.8751357, 3.128982]",[],[],"[-0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
2,1,Pursuers: 3 vs Evaders: 2,23,agent_1,6410,"[-0.0, 0.0, -0.6882686018943787, 0.9422197341918945, 2.619549512863159, -1.6748079061508179, 3.391451358795166, -1.625354528427124, -0.8419399261474609, -0.9049569964408875, 2.3643181324005127, -0.029817242175340652, 0.8163827061653137, -0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",-0.42219718182502475,False,False,"[-0.0, 0.0]","[-0.6882686018943787, 0.9422197341918945]","[3.1091833, 3.7608137, 1.2360461, 2.3645062]","[-0.56885165, -0.4469106, -2.3201365, -0.012610673]",[],[],"[0.8163827061653137, -0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",[1.08497004 0.91985677]
2,1,Pursuers: 3 vs Evaders: 2,24,adversary_0,6410,"[1.0, -0.0, 2.031280994415283, -0.7325881719589233, 0.7719019651412964, 0.04945340007543564, -3.624124050140381, 0.7698509097099304, -0.273593008518219, 1.6449906826019287, -2.7195494174957275, 1.6748079061508179, 0.8206667304039001, -0.0, -0.0, 0.0]","[0.0, -0.24609782562096044, 1.0, 0.0, 0.0]",,,,"[1.0, -0.0]","[2.031280994415283, -0.7325881719589233]","[0.7734845, 3.7049894, 1.6675874, 3.1938896]","[0.06397946, 2.93228, 1.7356066, 2.5896072]",[],[],"[0.8206667304039001, -0.0, -0.0, 0.0]","{(0.007208637427538633, -0.7325881719589233, 0.0): 0.0, (0.7791106104850769, -0.6831347942352295, 0.0): 0.0, (-0.9919145703315735, 0.037262704223394394, 0.0): 0.0, (-0.05308035761117935, 0.9124024510383606, 0.0): 0.0, (-0.6882686018943787, 0.9422197341918945, 0.0): 0.0}",
