game,round,agent,seed,agent_type,observation,action,reward,termination,truncation,self_vel,self_pos,distances_to_agents,angles_to_agents,distances_to_landmarks,angles_to_landmarks,other_agent_velocities
5,13,adversary_2,3508,active,"[0.6318399310112, -0.7750989198684692, 0.6737697720527649, -0.5436295866966248, -1.7136404514312744, 1.0371097326278687, -0.1517564356327057, -0.10989745706319809, -1.6152054071426392, 0.6182828545570374, -1.8004566431045532, 0.277092307806015, -1.7003833055496216, 1.3379007577896118, -0.6272550821304321, 0.001156494254246354, 0.31323710083961487, 0.0040125795640051365, -1.5496889352798462, -0.2245401293039322, -1.5269851684570312, 0.274066299200058, -0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]","[0.0, 0.0, 1.0, 0.0, 0.019213505554944277]",,,,"[0.6318399310112, -0.7750989198684692]","[0.6737697720527649, -0.5436295866966248]","[2.0030377, 0.18736987, 1.7294977, 1.8216542, 2.163627, 0.62725616, 0.3132628, 1.5658717, 1.5513852]","[2.5973523, -2.514829, 2.7760108, 2.9888897, 2.4749382, 3.1397488, 0.012809354, -2.9977005, 2.9640014]",[],[],"[-0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]"
5,13,adversary_3,3508,active,"[0.15646187961101532, -0.5280762910842896, -0.9414356350898743, 0.0746532678604126, -0.09843505918979645, 0.4188269078731537, 1.4634490013122559, -0.7281802892684937, 1.6152054071426392, -0.6182828545570374, -0.1852511763572693, -0.34119051694869995, -0.08517782390117645, 0.7196179628372192, 0.987950325012207, -0.6171263456344604, 1.9284424781799316, -0.6142702698707581, 0.06551645696163177, -0.8428229689598083, 0.08822022378444672, -0.344216525554657, -0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]","[0.0, 0.0, 0.37240272760391235, 1.0, 0.0]",,,,"[0.15646187961101532, -0.5280762910842896]","[-0.9414356350898743, 0.0746532678604126]","[0.4302388, 1.6346037, 1.7294977, 0.38823828, 0.7246415, 1.1648566, 2.0239117, 0.8453656, 0.35534182]","[1.8016326, -0.46170828, -0.36558184, -2.068215, 1.6886135, -0.5583499, -0.30837056, -1.4932178, -1.3199039]",[],[],"[-0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]"
5,13,adversary_4,3508,active,"[0.2594625949859619, -0.427791953086853, -1.1266868114471436, -0.26653724908828735, 0.08681612461805344, 0.7600173950195312, 1.64870023727417, -0.3869897723197937, 1.8004566431045532, -0.277092307806015, 0.1852511763572693, 0.34119051694869995, 0.10007335245609283, 1.060808539390564, 1.173201560974121, -0.2759358286857605, 2.1136937141418457, -0.2730797231197357, 0.25076761841773987, -0.5016324520111084, 0.2734714150428772, -0.0030260097701102495, -0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]","[0.0, 0.0, 0.670716404914856, 1.0, 0.0]",,,,"[0.2594625949859619, -0.427791953086853]","[-1.1266868114471436, -0.26653724908828735]","[0.7649598, 1.6935092, 1.8216542, 0.38823828, 1.0655184, 1.2052147, 2.131261, 0.5608204, 0.27348816]","[1.4570602, -0.23055054, -0.15270302, 1.0733778, 1.4767379, -0.23100053, -0.12848379, -1.1072263, -0.011064722]",[],[],"[-0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]"
5,13,agent_0,3508,non-active,"[-0.03169947490096092, 0.33886778354644775, -1.026613473892212, 0.7942712306976318, -0.01325723435729742, -0.30079108476638794, 1.5486267805099487, -1.447798252105713, 1.7003833055496216, -1.3379007577896118, 0.08517782390117645, -0.7196179628372192, -0.10007335245609283, -1.060808539390564, 1.0731282234191895, -1.3367443084716797, 2.013620376586914, -1.3338881731033325, 0.15069428086280823, -1.5624409914016724, 0.17339804768562317, -1.063834547996521, 0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]","[0.0, -1.0, 0.29839448558546305, 0.0, 0.0]",,,,"[-0.03169947490096092, 0.33886778354644775]","[-1.026613473892212, 0.7942712306976318]","[0.3010831, 2.1199918, 2.163627, 0.7246415, 1.0655184, 1.7142023, 2.4153519, 1.5696913, 1.0778732]","[-1.6148425, -0.75176126, -0.6666544, -1.4529791, -1.6648548, -0.894355, -0.5850657, -1.4746457, -1.4092238]",[],[],"[0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]"
5,13,agent_1,3508,non-active,"[0.09008903056383133, 0.0, 0.046514689922332764, -0.5424730777740479, -1.0863853693008423, 1.0359532833099365, 0.47549864649772644, -0.1110539510846138, 0.6272550821304321, -0.001156494254246354, -0.987950325012207, 0.6171263456344604, -1.173201560974121, 0.2759358286857605, -1.0731282234191895, 1.3367443084716797, 0.9404922127723694, 0.0028560853097587824, -0.9224339127540588, -0.2256966233253479, -0.8997301459312439, 0.27290982007980347, -0.03169947490096092, 0.33886778354644775, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]","[0.0, -1.0, -0.2479985009938384, 0.0, 0.0]",,,,"[0.09008903056383133, 0.0]","[0.046514689922332764, -0.5424730777740479]","[1.5011437, 0.48829493, 0.62725616, 1.1648566, 1.2052147, 1.7142023, 0.94049656, 0.9496438, 0.9402096]","[2.3799527, -0.22943988, -0.0018437597, 2.5832427, 2.910592, 2.2472377, 0.003036779, -2.9016318, 2.847089]",[],[],"[-0.03169947490096092, 0.33886778354644775, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]"
5,13,agent_2,3508,non-active,"[0.37044697999954224, 0.005568386521190405, 0.9870069026947021, -0.5396170020103455, -2.0268776416778564, 1.0330971479415894, -0.46499353647232056, -0.11391003429889679, -0.31323710083961487, -0.0040125795640051365, -1.9284424781799316, 0.6142702698707581, -2.1136937141418457, 0.2730797231197357, -2.013620376586914, 1.3338881731033325, -0.9404922127723694, -0.0028560853097587824, -1.8629261255264282, -0.2285527139902115, -1.8402223587036133, 0.2700537145137787, -0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]","[0.0, -1.0, 0.002111319462749926, 0.0, 0.0]",,,,"[0.37044697999954224, 0.005568386521190405]","[0.9870069026947021, -0.5396170020103455]","[2.2749774, 0.47874263, 0.3132628, 2.0239117, 2.131261, 2.4153519, 0.94049656, 1.8768938, 1.8599321]","[2.670216, -2.9013526, -3.1287832, 2.8332222, 3.013109, 2.556527, -3.1385558, -3.019518, 2.995882]",[],[],"[-0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.19568069279193878, -0.4586406350135803, 0.005074451211839914, -0.35841822624206543]"
5,13,agent_3,3508,non-active,"[0.19568069279193878, -0.4586406350135803, -0.8759192228317261, -0.7681697010993958, -0.16395151615142822, 1.2616498470306396, 1.397932529449463, 0.1146426722407341, 1.5496889352798462, 0.2245401293039322, -0.06551645696163177, 0.8428229689598083, -0.25076761841773987, 0.5016324520111084, -0.15069428086280823, 1.5624409914016724, 0.9224339127540588, 0.2256966233253479, 1.8629261255264282, 0.2285527139902115, 0.02270377054810524, 0.49860644340515137, -0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.005074451211839914, -0.35841822624206543]","[0.0, -1.0, -0.0015126619465331893, 0.0, 0.0]",,,,"[0.19568069279193878, -0.4586406350135803]","[-0.8759192228317261, -0.7681697010993958]","[1.272258, 1.4026256, 1.5658717, 0.8453656, 0.5608204, 1.5696913, 0.9496438, 1.8768938, 0.49912307]","[1.7000222, 0.08182563, 0.14389227, 1.6483749, 2.0343664, 1.6669469, 0.23996076, 0.12207476, 1.5252934]",[],[],"[-0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.005074451211839914, -0.35841822624206543]"
5,13,agent_4,3508,non-active,"[0.005074451211839914, -0.35841822624206543, -0.8532154560089111, -0.2695632576942444, -0.18665528297424316, 0.7630434036254883, 1.375228762626648, -0.38396376371383667, 1.5269851684570312, -0.274066299200058, -0.08822022378444672, 0.344216525554657, -0.2734714150428772, 0.0030260097701102495, -0.17339804768562317, 1.063834547996521, 0.8997301459312439, -0.27290982007980347, 1.8402223587036133, -0.2700537145137787, -0.02270377054810524, -0.49860644340515137, -0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803]","[0.0, -1.0, 0.29839448558546305, 0.0, 0.0]",0.0,False,False,"[0.005074451211839914, -0.35841822624206543]","[-0.8532154560089111, -0.2695632576942444]","[0.7855415, 1.4278244, 1.5513852, 0.35534182, 0.27348816, 1.0778732, 0.9402096, 1.8599321, 0.49912307]","[1.8107046, -0.27226663, -0.1775911, 1.8216889, 3.130528, 1.732369, -0.2945036, -0.14571053, -1.6162994]",[],[],"[-0.03169947490096092, 0.33886778354644775, 0.09008903056383133, 0.0, 0.37044697999954224, 0.005568386521190405, 0.19568069279193878, -0.4586406350135803]"
5,14,adversary_0,3508,active,"[-0.04660547152161598, 0.5184555649757385, -1.0487266778945923, 0.5226075649261475, 1.635756015777588, -1.1686934232711792, 1.7856804132461548, -1.143747091293335, 0.12293721735477448, -0.5007619261741638, -0.052013885229825974, -0.8319240212440491, 0.018943263217806816, 0.3055504560470581, 1.1042503118515015, -1.0650806427001953, 2.0727782249450684, -1.0616676807403564, 0.1923755556344986, -1.3366413116455078, 0.19601871073246002, -0.8280126452445984, 0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]","[0.0, 0.0, 0.09281709417700768, 0.0, 1.0]",,,,"[-0.04660547152161598, 0.5184555649757385]","[-1.0487266778945923, 0.5226075649261475]","[2.0103586, 2.1205688, 0.5156317, 0.8335485, 0.3061371, 1.5341986, 2.3288512, 1.3504142, 0.8508985]","[-0.62036943, -0.56967527, -1.3300571, -1.6332375, 1.5088782, -0.767344, -0.47335634, -1.4278533, -1.3383418]",[],[],"[0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]"
5,14,adversary_1,3508,active,"[0.7876194715499878, 0.16287988424301147, 0.5870292782783508, -0.6460858583450317, -1.635756015777588, 1.1686934232711792, 0.14992448687553406, 0.02494640089571476, -1.512818694114685, 0.6679314970970154, -1.687769889831543, 0.3367694020271301, -1.6168127059936523, 1.4742438793182373, -0.5315057039260864, 0.10361278802156448, 0.43702229857444763, 0.10702570527791977, -1.443380355834961, -0.1679479032754898, -1.439737319946289, 0.3406807780265808, 0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]","[0.0, 0.0, 1.0, 0.0, 0.35680273175239563]",,,,"[0.7876194715499878, 0.16287988424301147]","[0.5870292782783508, -0.6460858583450317]","[2.0103586, 0.15198576, 1.6537088, 1.7210406, 2.1880307, 0.54151076, 0.44993666, 1.4531186, 1.4794955]","[2.5212233, 0.16488247, 2.7258177, 2.9446442, 2.4022849, 2.9490652, 0.24017063, -3.0257561, 2.9092393]",[],[],"[0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]"
5,14,adversary_2,3508,active,"[0.7738799452781677, -0.5755601525306702, 0.7369537353515625, -0.6211394667625427, -1.7856804132461548, 1.143747091293335, -0.14992448687553406, -0.02494640089571476, -1.6627432107925415, 0.6429851055145264, -1.8376942873001099, 0.3118230104446411, -1.7667372226715088, 1.4492974281311035, -0.6814301609992981, 0.07866638153791428, 0.2870978116989136, 0.08207930624485016, -1.5933048725128174, -0.19289430975914001, -1.589661717414856, 0.3157343864440918, 0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]","[0.0, 0.0, 1.0, 0.0, 0.41232043504714966]",,,,"[0.7738799452781677, -0.5755601525306702]","[0.7369537353515625, -0.6211394667625427]","[2.1205688, 0.15198576, 1.7827352, 1.8639618, 2.285131, 0.6859559, 0.29860035, 1.6049389, 1.6207136]","[2.5719173, -2.9767103, 2.7726028, 2.973512, 2.454581, 3.0266583, 0.278465, -3.0211134, 2.9455268]",[],[],"[0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]"
5,14,adversary_3,3508,active,"[0.22906722128391266, -0.6960572004318237, -0.925789475440979, 0.02184564433991909, -0.12293721735477448, 0.5007619261741638, 1.512818694114685, -0.6679314970970154, 1.6627432107925415, -0.6429851055145264, -0.17495110630989075, -0.33116209506988525, -0.1039939597249031, 0.8063123822212219, 0.9813130497932434, -0.5643187165260315, 1.949841022491455, -0.5609058141708374, 0.06943833827972412, -0.835879385471344, 0.07308148592710495, -0.32725071907043457, 0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]","[0.0, 0.0, 0.32692645490169525, 1.0, 0.0]",,,,"[0.22906722128391266, -0.6960572004318237]","[-0.925789475440979, 0.02184564433991909]","[0.5156317, 1.6537088, 1.7827352, 0.37453467, 0.812991, 1.1320031, 2.028915, 0.8387586, 0.3353117]","[1.8115355, -0.4157751, -0.36898974, -2.0568223, 1.6990631, -0.5218831, -0.2801045, -1.4879144, -1.3510818]",[],[],"[0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]"
5,14,adversary_4,3508,active,"[0.39581188559532166, -0.6208439469337463, -1.1007405519485474, -0.3093164563179016, 0.052013885229825974, 0.8319240212440491, 1.687769889831543, -0.3367694020271301, 1.8376942873001099, -0.3118230104446411, 0.17495110630989075, 0.33116209506988525, 0.07095714658498764, 1.1374744176864624, 1.1562641859054565, -0.23315662145614624, 2.1247920989990234, -0.22974370419979095, 0.24438944458961487, -0.5047172904014587, 0.2480325847864151, 0.003911364357918501, 0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]","[0.0, 0.0, 0.653712809085846, 1.0, 0.0]",,,,"[0.39581188559532166, -0.6208439469337463]","[-1.1007405519485474, -0.3093164563179016]","[0.8335485, 1.7210406, 1.8639618, 0.37453467, 1.1396855, 1.1795375, 2.1371765, 0.5607725, 0.24806343]","[1.5083553, -0.19694854, -0.16808075, 1.0847702, 1.5084957, -0.19897823, -0.10770684, -1.1198599, 0.015768299]",[],[],"[0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]"
5,14,agent_0,3508,non-active,"[0.09558318555355072, 0.2541508376598358, -1.0297834873199463, 0.8281580209732056, -0.018943263217806816, -0.3055504560470581, 1.6168127059936523, -1.4742438793182373, 1.7667372226715088, -1.4492974281311035, 0.1039939597249031, -0.8063123822212219, -0.07095714658498764, -1.1374744176864624, 1.085307002067566, -1.3706310987472534, 2.053834915161133, -1.3672181367874146, 0.17343229055404663, -1.642191767692566, 0.17707544565200806, -1.1335631608963013, 0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]","[0.0, -1.0, 0.2911237903759247, 0.0, 0.0]",,,,"[0.09558318555355072, 0.2541508376598358]","[-1.0297834873199463, 0.8281580209732056]","[0.3061371, 2.1880307, 2.285131, 0.812991, 1.1396855, 1.7482909, 2.4672906, 1.6513245, 1.1473104]","[-1.6327144, -0.7393078, -0.68701154, -1.4425297, -1.6330969, -0.9010569, -0.5873264, -1.465576, -1.4158373]",[],[],"[0.06756677478551865, 0.0, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]"
5,14,agent_1,3508,non-active,"[0.06756677478551865, 0.0, 0.0555235929787159, -0.5424730777740479, -1.1042503118515015, 1.0650806427001953, 0.5315057039260864, -0.10361278802156448, 0.6814301609992981, -0.07866638153791428, -0.9813130497932434, 0.5643187165260315, -1.1562641859054565, 0.23315662145614624, -1.085307002067566, 1.3706310987472534, 0.9685279726982117, 0.0034129240084439516, -0.9118747115135193, -0.2715606987476349, -0.9082315564155579, 0.23706798255443573, 0.09558318555355072, 0.2541508376598358, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]","[0.0, -1.0, -0.19812432060856616, 0.0, 0.0]",,,,"[0.06756677478551865, 0.0]","[0.0555235929787159, -0.5424730777740479]","[1.5341986, 0.54151076, 0.6859559, 1.1320031, 1.1795375, 1.7482909, 0.968534, 0.9514519, 0.9386617]","[2.3742487, -0.1925274, -0.114934295, 2.6197095, 2.9426143, 2.2405357, 0.003523789, -2.852151, 2.886268]",[],[],"[0.09558318555355072, 0.2541508376598358, 0.278679758310318, 0.004176289774477482, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]"
5,14,agent_2,3508,non-active,"[0.278679758310318, 0.004176289774477482, 1.024051547050476, -0.539060115814209, -2.0727782249450684, 1.0616676807403564, -0.43702229857444763, -0.10702570527791977, -0.2870978116989136, -0.08207930624485016, -1.949841022491455, 0.5609058141708374, -2.1247920989990234, 0.22974370419979095, -2.053834915161133, 1.3672181367874146, -0.9685279726982117, -0.0034129240084439516, -1.880402684211731, -0.274973601102829, -1.8767595291137695, 0.23365506529808044, 0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]","[0.0, -1.0, 0.0021388898787805728, 0.0, 0.0]",,,,"[0.278679758310318, 0.004176289774477482]","[1.024051547050476, -0.539060115814209]","[2.3288512, 0.44993666, 0.29860035, 2.028915, 2.1371765, 2.4672906, 0.968534, 1.9004011, 1.8912486]","[2.6682363, -2.901422, -2.8631277, 2.861488, 3.0338857, 2.5542662, -3.138069, -2.9963906, 3.0177307]",[],[],"[0.09558318555355072, 0.2541508376598358, 0.06756677478551865, 0.0, 0.14676052331924438, -0.34398046135902405, 0.1231636330485344, -0.2688136696815491]"
