game,number_of_game_type,game_type,round,agent,seed,observation,action,reward,termination,truncation,self_vel,self_pos,angles_to_pursuers,angles_to_evaders,velocities_of_evaders,velocities_of_pursuers,distances_to_landmarks,angles_to_landmarks,other_agent_velocities,distances_to_evaders,distances_to_pursuers,value_function,interception_point,is_evader_capture
3,1,Pursuers: 2 vs Evaders: 3,5,adversary_1,2929,"[-0.8203125, -0.0, -0.46451255679130554, -0.7646450996398926, 0.015955258160829544, 0.28367725014686584, -0.14498312771320343, 1.656473159790039, 0.9122918844223022, -0.10117249935865402, 0.3418382704257965, 1.674270510673523, -0.0, -0.0, -1.09375, 0.0, 0.44871583580970764, 0.0]","[0.0, 1.0, -0.16533531604734786, 0.0, 0.0]",,,,[-0.8203125 -0.       ],[-0.46451256 -0.7646451 ],"[1.5146111, 0.0]","[1.658099, -0.110447966, 1.369393]","[array([-0., -0.], dtype=float32), array([-1.09375,  0.     ], dtype=float32), array([0.44871584, 0.        ], dtype=float32)]","[array([0.5300471, 0.       ], dtype=float32), array([-0.8203125, -0.       ], dtype=float32)]","[0.2841256, 1.6628059]","[1.5146111, 1.658099]",[-0.         -0.         -1.09375     0.          0.44871584  0.        ],"[1.6628059, 0.9178847, 1.708811]","[0.2841256, 0.0]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,"[False, False, False]"
3,1,Pursuers: 2 vs Evaders: 3,5,agent_0,2929,"[-0.0, -0.0, -0.6094956994056702, 0.8918280601501465, 0.16093839704990387, -1.3727959394454956, 0.14498312771320343, -1.656473159790039, 1.0572750568389893, -1.7576457262039185, 0.48682138323783875, 0.017797347158193588, -1.09375, 0.0, 0.44871583580970764, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[-0. -0.],[-0.6094957   0.89182806],"[-1.454095, -1.4834936]",[],[],"[array([0.5300471, 0.       ], dtype=float32), array([-0.8203125, -0.       ], dtype=float32)]","[1.3821975, 1.6628059]","[-1.454095, -1.4834936]",[-1.09375     0.          0.44871584  0.        ],[],"[1.3821975, 1.6628059]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,[]
3,1,Pursuers: 2 vs Evaders: 3,5,agent_1,2929,"[-1.09375, 0.0, 0.4477793276309967, -0.8658176064491272, -0.8963366150856018, 0.38484975695610046, -0.9122918844223022, 0.10117249935865402, -1.0572750568389893, 1.7576457262039185, -0.5704535841941833, 1.7754430770874023, -0.0, -0.0, 0.44871583580970764, 0.0]","[0.0, 1.0, -0.275558860078912, 0.0, 0.0]",,,,[-1.09375  0.     ],[ 0.44777933 -0.8658176 ],"[2.736036, 3.0311446]",[],[],"[array([0.5300471, 0.       ], dtype=float32), array([-0.8203125, -0.       ], dtype=float32)]","[0.97546333, 0.9178847]","[2.736036, 3.0311446]",[-0.         -0.          0.44871584  0.        ],[],"[0.97546333, 0.9178847]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,[]
3,1,Pursuers: 2 vs Evaders: 3,5,agent_2,2929,"[0.44871583580970764, 0.0, -0.12267429381608963, 0.9096254110336304, -0.32588300108909607, -1.3905932903289795, -0.3418382704257965, -1.674270510673523, -0.48682138323783875, -0.017797347158193588, 0.5704535841941833, -1.7754430770874023, -0.0, -0.0, -1.09375, 0.0]","[0.0, 0.570416414611995, 1.0, 0.0, 0.0]",-0.0962540824952518,False,False,[0.44871584 0.        ],[-0.12267429  0.9096254 ],"[-1.8009905, -1.7721996]",[],[],"[array([0.5300471, 0.       ], dtype=float32), array([-0.8203125, -0.       ], dtype=float32)]","[1.428268, 1.708811]","[-1.8009905, -1.7721996]",[-0.      -0.      -1.09375  0.     ],[],"[1.428268, 1.708811]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",[ 0.28467882 -0.42195685],[]
3,1,Pursuers: 2 vs Evaders: 3,6,adversary_0,2929,"[0.5948603749275208, 0.0, -0.3955525755882263, -0.48096784949302673, -0.15099121630191803, -0.28367725014686584, -0.21394310891628265, 1.3727959394454956, 0.7339568734169006, -0.38484975695610046, 0.31774985790252686, 1.3905932903289795, -0.0, -0.0, -1.220312476158142, 0.0, 0.5083703398704529, 0.0]","[0.0, 0.3341372425543635, 1.0, 0.0, 0.0]",,,,[0.5948604 0.       ],[-0.39555258 -0.48096785],"[0.0, -2.0599208]","[1.7253975, -0.4829367, 1.3461535]","[array([-0., -0.], dtype=float32), array([-1.2203125,  0.       ], dtype=float32), array([0.50837034, 0.        ], dtype=float32)]","[array([0.5948604, 0.       ], dtype=float32), array([-0.9152344, -0.       ], dtype=float32)]","[0.32135826, 1.3893669]","[-2.0599208, 1.7253975]",[-0.         -0.         -1.2203125   0.          0.50837034  0.        ],"[1.3893669, 0.82873523, 1.4264343]","[0.0, 0.32135826]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,"[False, False, False]"
3,1,Pursuers: 2 vs Evaders: 3,6,adversary_1,2929,"[-0.915234386920929, -0.0, -0.5465437769889832, -0.7646450996398926, 0.15099121630191803, 0.28367725014686584, -0.06295188516378403, 1.656473159790039, 0.8849481344223022, -0.10117249935865402, 0.4687410891056061, 1.674270510673523, -0.0, -0.0, -1.220312476158142, 0.0, 0.5083703398704529, 0.0]","[0.0, 1.0, -0.17037903334664278, 0.0, 0.0]",,,,[-0.9152344 -0.       ],[-0.5465438 -0.7646451],"[1.0816718, 0.0]","[1.6087816, -0.11383169, 1.297818]","[array([-0., -0.], dtype=float32), array([-1.2203125,  0.       ], dtype=float32), array([0.50837034, 0.        ], dtype=float32)]","[array([0.5948604, 0.       ], dtype=float32), array([-0.9152344, -0.       ], dtype=float32)]","[0.32135826, 1.657669]","[1.0816718, 1.6087816]",[-0.         -0.         -1.2203125   0.          0.50837034  0.        ],"[1.657669, 0.8907127, 1.7386489]","[0.32135826, 0.0]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,"[False, False, False]"
3,1,Pursuers: 2 vs Evaders: 3,6,agent_0,2929,"[-0.0, -0.0, -0.6094956994056702, 0.8918280601501465, 0.21394310891628265, -1.3727959394454956, 0.06295188516378403, -1.656473159790039, 0.9478999972343445, -1.7576457262039185, 0.5316929817199707, 0.017797347158193588, -1.220312476158142, 0.0, 0.5083703398704529, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[-0. -0.],[-0.6094957   0.89182806],"[-1.4161952, -1.532811]",[],[],"[array([0.5948604, 0.       ], dtype=float32), array([-0.9152344, -0.       ], dtype=float32)]","[1.3893669, 1.657669]","[-1.4161952, -1.532811]",[-1.2203125   0.          0.50837034  0.        ],[],"[1.3893669, 1.657669]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,[]
3,1,Pursuers: 2 vs Evaders: 3,6,agent_1,2929,"[-1.220312476158142, 0.0, 0.3384043276309967, -0.8658176064491272, -0.7339568734169006, 0.38484975695610046, -0.8849481344223022, 0.10117249935865402, -0.9478999972343445, 1.7576457262039185, -0.4162070155143738, 1.7754430770874023, -0.0, -0.0, 0.5083703398704529, 0.0]","[0.0, 1.0, -0.28396505557773893, 0.0, 0.0]",,,,[-1.2203125  0.       ],[ 0.33840433 -0.8658176 ],"[2.658656, 3.027761]",[],[],"[array([0.5948604, 0.       ], dtype=float32), array([-0.9152344, -0.       ], dtype=float32)]","[0.8287352, 0.8907127]","[2.658656, 3.027761]",[-0.         -0.          0.50837034  0.        ],[],"[0.82873523, 0.8907127]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,[]
3,1,Pursuers: 2 vs Evaders: 3,6,agent_2,2929,"[0.5083703398704529, 0.0, -0.07780271023511887, 0.9096254110336304, -0.31774985790252686, -1.3905932903289795, -0.4687410891056061, -1.674270510673523, -0.5316929817199707, -0.017797347158193588, 0.4162070155143738, -1.7754430770874023, -0.0, -0.0, -1.220312476158142, 0.0]","[0.0, 0.5568954042572725, 1.0, 0.0, 0.0]",-0.0962540824952518,False,False,[0.50837034 0.        ],[-0.07780271  0.9096254 ],"[-1.7954391, -1.8437748]",[],[],"[array([0.5948604, 0.       ], dtype=float32), array([-0.9152344, -0.       ], dtype=float32)]","[1.4264343, 1.7386489]","[-1.7954391, -1.8437748]",[-0.        -0.        -1.2203125  0.       ],[],"[1.4264343, 1.7386489]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",[ 0.20264757 -0.42195685],[]
3,1,Pursuers: 2 vs Evaders: 3,7,adversary_0,2929,"[0.6459041237831116, 0.0, -0.3360665440559387, -0.48096784949302673, -0.3020007014274597, -0.28367725014686584, -0.27342915534973145, 1.3727959394454956, 0.5524396300315857, -0.38484975695610046, 0.309100866317749, 1.3905932903289795, -0.0, -0.0, -1.2999999523162842, -0.0, 0.5585196018218994, 0.0]","[0.0, 0.3254761043592529, 1.0, 0.0, 0.0]",,,,[0.6459041 0.       ],[-0.33606654 -0.48096785],"[0.0, -2.3874702]","[1.7674003, -0.6084652, 1.3520725]","[array([-0., -0.], dtype=float32), array([-1.3, -0. ], dtype=float32), array([0.5585196, 0.       ], dtype=float32)]","[array([0.6459041, 0.       ], dtype=float32), array([-0.98642576, -0.        ], dtype=float32)]","[0.41433948, 1.3997614]","[-2.3874702, 1.7674003]",[-0.        -0.        -1.3       -0.         0.5585196  0.       ],"[1.3997614, 0.67327476, 1.4245325]","[0.0, 0.41433948]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,"[False, False, False]"
3,1,Pursuers: 2 vs Evaders: 3,7,adversary_1,2929,"[-0.9864257574081421, -0.0, -0.6380672454833984, -0.7646450996398926, 0.3020007014274597, 0.28367725014686584, 0.028571555390954018, 1.656473159790039, 0.8544403314590454, -0.10117249935865402, 0.6111015677452087, 1.674270510673523, -0.0, -0.0, -1.2999999523162842, -0.0, 0.5585196018218994, 0.0]","[0.0, 1.0, -0.17637973413251506, 0.0, 0.0]",,,,[-0.98642576 -0.        ],[-0.63806725 -0.7646451 ],"[0.7541225, 0.0]","[1.5535496, -0.11785916, 1.2208252]","[array([-0., -0.], dtype=float32), array([-1.3, -0. ], dtype=float32), array([0.5585196, 0.       ], dtype=float32)]","[array([0.6459041, 0.       ], dtype=float32), array([-0.98642576, -0.        ], dtype=float32)]","[0.41433948, 1.6567196]","[0.7541225, 1.5535496]",[-0.        -0.        -1.3       -0.         0.5585196  0.       ],"[1.6567196, 0.86040926, 1.7823094]","[0.41433948, 0.0]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,"[False, False, False]"
3,1,Pursuers: 2 vs Evaders: 3,7,agent_0,2929,"[-0.0, -0.0, -0.6094956994056702, 0.8918280601501465, 0.27342915534973145, -1.3727959394454956, -0.028571555390954018, -1.656473159790039, 0.8258687257766724, -1.7576457262039185, 0.5825300216674805, 0.017797347158193588, -1.2999999523162842, -0.0, 0.5585196018218994, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[-0. -0.],[-0.6094957   0.89182806],"[-1.3741924, -1.5880431]",[],[],"[array([0.6459041, 0.       ], dtype=float32), array([-0.98642576, -0.        ], dtype=float32)]","[1.3997614, 1.6567196]","[-1.3741924, -1.5880431]",[-1.3       -0.         0.5585196  0.       ],[],"[1.3997614, 1.6567196]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,[]
3,1,Pursuers: 2 vs Evaders: 3,7,agent_1,2929,"[-1.2999999523162842, -0.0, 0.21637307107448578, -0.8658176064491272, -0.5524396300315857, 0.38484975695610046, -0.8544403314590454, 0.10117249935865402, -0.8258687257766724, 1.7576457262039185, -0.24333874881267548, 1.7754430770874023, -0.0, -0.0, 0.5585196018218994, 0.0]","[0.0, 1.0, -0.29396622355419355, 0.0, 0.0]",,,,[-1.3 -0. ],[ 0.21637307 -0.8658176 ],"[2.5331275, 3.0237334]",[],[],"[array([0.6459041, 0.       ], dtype=float32), array([-0.98642576, -0.        ], dtype=float32)]","[0.67327476, 0.86040926]","[2.5331275, 3.0237334]",[-0.        -0.         0.5585196  0.       ],[],"[0.67327476, 0.86040926]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,[]
3,1,Pursuers: 2 vs Evaders: 3,7,agent_2,2929,"[0.5585196018218994, 0.0, -0.026965675875544548, 0.9096254110336304, -0.309100866317749, -1.3905932903289795, -0.6111015677452087, -1.674270510673523, -0.5825300216674805, -0.017797347158193588, 0.24333874881267548, -1.7754430770874023, -0.0, -0.0, -1.2999999523162842, -0.0]","[0.0, 0.5424601739320881, 1.0, 0.0, 0.0]",-0.0962540824952518,False,False,[0.5585196 0.       ],[-0.02696568  0.9096254 ],"[-1.7895201, -1.9207674]",[],[],"[array([0.6459041, 0.       ], dtype=float32), array([-0.98642576, -0.        ], dtype=float32)]","[1.4245325, 1.7823094]","[-1.7895201, -1.9207674]",[-0.  -0.  -1.3 -0. ],[],"[1.4245325, 1.7823094]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",[ 0.11112413 -0.42195685],[]
3,1,Pursuers: 2 vs Evaders: 3,8,adversary_0,2929,"[0.6867852807044983, 0.0, -0.2714761197566986, -0.48096784949302673, -0.4652336835861206, -0.28367725014686584, -0.33801954984664917, 1.3727959394454956, 0.35784921050071716, -0.38484975695610046, 0.30036240816116333, 1.3905932903289795, -0.0, -0.0, -1.2999999523162842, -0.0, 0.6019055843353271, 0.0]","[0.0, 0.31669054114491146, 1.0, 0.0, 0.0]",,,,[0.6867853 0.       ],[-0.27147612 -0.48096785],"[0.0, -2.5940332]","[1.8122209, -0.8217368, 1.3580685]","[array([-0., -0.], dtype=float32), array([-1.3, -0. ], dtype=float32), array([0.6019056, 0.       ], dtype=float32)]","[array([0.6867853, 0.       ], dtype=float32), array([-1., -0.], dtype=float32)]","[0.5448992, 1.4137985]","[-2.5940332, 1.8122208]",[-0.        -0.        -1.3       -0.         0.6019056  0.       ],"[1.4137985, 0.52551436, 1.422662]","[0.0, 0.5448992]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,"[False, False, False]"
3,1,Pursuers: 2 vs Evaders: 3,8,adversary_1,2929,"[-1.0, -0.0, -0.7367098331451416, -0.7646450996398926, 0.4652336835861206, 0.28367725014686584, 0.12721413373947144, 1.656473159790039, 0.8230828642845154, -0.10117249935865402, 0.7655960917472839, 1.674270510673523, -0.0, -0.0, -1.2999999523162842, -0.0, 0.6019055843353271, 0.0]","[0.0, 1.0, -0.18300115678414214, 0.0, 0.0]",,,,[-1. -0.],[-0.73670983 -0.7646451 ],"[0.5475593, 0.0]","[1.4941486, -0.12230546, 1.141912]","[array([-0., -0.], dtype=float32), array([-1.3, -0. ], dtype=float32), array([0.6019056, 0.       ], dtype=float32)]","[array([0.6867853, 0.       ], dtype=float32), array([-1., -0.], dtype=float32)]","[0.5448992, 1.6613508]","[0.5475594, 1.4941486]",[-0.        -0.        -1.3       -0.         0.6019056  0.       ],"[1.6613508, 0.8292776, 1.8410103]","[0.5448992, 0.0]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,"[False, False, False]"
3,1,Pursuers: 2 vs Evaders: 3,8,agent_0,2929,"[-0.0, -0.0, -0.6094956994056702, 0.8918280601501465, 0.33801954984664917, -1.3727959394454956, -0.12721413373947144, -1.656473159790039, 0.695868730545044, -1.7576457262039185, 0.6383819580078125, 0.017797347158193588, -1.2999999523162842, -0.0, 0.6019055843353271, 0.0]","[0.0, 0.0, 0.0, 0.0, 0.0]",,,,[-0. -0.],[-0.6094957   0.89182806],"[-1.3293718, -1.647444]",[],[],"[array([0.6867853, 0.       ], dtype=float32), array([-1., -0.], dtype=float32)]","[1.4137985, 1.6613508]","[-1.3293718, -1.647444]",[-1.3       -0.         0.6019056  0.       ],[],"[1.4137985, 1.6613508]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,[]
3,1,Pursuers: 2 vs Evaders: 3,8,agent_1,2929,"[-1.2999999523162842, -0.0, 0.08637306839227676, -0.8658176064491272, -0.35784921050071716, 0.38484975695610046, -0.8230828642845154, 0.10117249935865402, -0.695868730545044, 1.7576457262039185, -0.05748679116368294, 1.7754430770874023, -0.0, -0.0, 0.6019055843353271, 0.0]","[0.0, 1.0, -0.3050019279735702, 0.0, 0.0]",,,,[-1.3 -0. ],[ 0.08637307 -0.8658176 ],"[2.319856, 3.019287]",[],[],"[array([0.6867853, 0.       ], dtype=float32), array([-1., -0.], dtype=float32)]","[0.5255144, 0.8292775]","[2.319856, 3.019287]",[-0.        -0.         0.6019056  0.       ],[],"[0.52551436, 0.8292776]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,[]
3,1,Pursuers: 2 vs Evaders: 3,8,agent_2,2929,"[0.6019055843353271, 0.0, 0.028886280953884125, 0.9096254110336304, -0.30036240816116333, -1.3905932903289795, -0.7655960917472839, -1.674270510673523, -0.6383819580078125, -0.017797347158193588, 0.05748679116368294, -1.7754430770874023, -0.0, -0.0, -1.2999999523162842, -0.0]","[0.0, 0.5278175685748524, 1.0, 0.0, 0.0]",-0.0962540824952518,False,False,[0.6019056 0.       ],[0.02888628 0.9096254 ],"[-1.7835242, -1.9996808]",[],[],"[array([0.6867853, 0.       ], dtype=float32), array([-1., -0.], dtype=float32)]","[1.422662, 1.8410103]","[-1.7835242, -1.9996808]",[-0.  -0.  -1.3 -0. ],[],"[1.422662, 1.8410103]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",[ 0.01362413 -0.42195685],[]
3,1,Pursuers: 2 vs Evaders: 3,9,adversary_0,2929,"[0.7200818061828613, 0.0, -0.20279760658740997, -0.48096784949302673, -0.633912205696106, -0.28367725014686584, -0.406698077917099, 1.3727959394454956, 0.15917067229747772, -0.38484975695610046, 0.2918744385242462, 1.3905932903289795, -0.0, -0.0, -1.2999999523162842, -0.0, 0.6403021812438965, 0.0]","[0.0, 0.30812404684283157, 1.0, 0.0, 0.0]",,,,[0.7200818 0.       ],[-0.2027976  -0.48096785],"[0.0, -2.7208176]","[1.8588141, -1.1786281, 1.3639076]","[array([-0., -0.], dtype=float32), array([-1.3, -0. ], dtype=float32), array([0.6403022, 0.       ], dtype=float32)]","[array([0.7200818, 0.       ], dtype=float32), array([-1., -0.], dtype=float32)]","[0.6944908, 1.4317724]","[-2.7208176, 1.8588141]",[-0.        -0.        -1.3       -0.         0.6403022  0.       ],"[1.4317724, 0.41646683, 1.4208943]","[0.0, 0.6944908]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,"[False, False, False]"
3,1,Pursuers: 2 vs Evaders: 3,9,adversary_1,2929,"[-1.0, -0.0, -0.8367097973823547, -0.7646450996398926, 0.633912205696106, 0.28367725014686584, 0.22721412777900696, 1.656473159790039, 0.7930828928947449, -0.10117249935865402, 0.9257866740226746, 1.674270510673523, -0.0, -0.0, -1.2999999523162842, -0.0, 0.6403021812438965, 0.0]","[0.0, 1.0, -0.1898147014334826, 0.0, 0.0]",,,,[-1. -0.],[-0.8367098 -0.7646451],"[0.420775, 0.0]","[1.4344796, -0.12688331, 1.0656916]","[array([-0., -0.], dtype=float32), array([-1.3, -0. ], dtype=float32), array([0.6403022, 0.       ], dtype=float32)]","[array([0.7200818, 0.       ], dtype=float32), array([-1., -0.], dtype=float32)]","[0.6944908, 1.6719837]","[0.420775, 1.4344796]",[-0.        -0.        -1.3       -0.         0.6403022  0.       ],"[1.6719837, 0.79951006, 1.9131813]","[0.6944908, 0.0]","{(-0.5461840629577637, -0.48096784949302673, 0.0): 0.0, (-0.3126375377178192, -0.7646450996398926, 0.0): 0.0, (-0.6094956994056702, 0.8918280601501465, 0.0): 0.0, (0.6502793431282043, -0.8658176064491272, 0.0): 0.0, (-0.20462270081043243, 0.9096254110336304, 0.0): 0.0}",,"[False, False, False]"
